ObjectID	X	Y	Z	Timepoint	Radius	Precursors	Color
311	231.2578125	210.5976563	74	216	10	"{10, 306, 310}"	"RGBColor[0.8806582276902819, 0.3097813920059391, 0.16373194410238673]"
312	214.3671875	203.0507813	81	156	10	"{10, 306, 310}"	"RGBColor[0.4085502950289173, 0.68770098405298, 0.5726662069506063]"
312	199.9921875	217.7851563	75	225	10	"{10, 306, 310}"	"RGBColor[0.4085502950289173, 0.68770098405298, 0.5726662069506063]"
313	206.1015625	223.1757813	73	226	10	"{10, 306, 310, 312}"	"RGBColor[0.4596291829224342, 0.7118538580534328, 0.5048084050947242]"
313	192.4453125	228.2070313	67	288	10	"{10, 306, 310, 312}"	"RGBColor[0.4596291829224342, 0.7118538580534328, 0.5048084050947242]"
314	203.2265625	205.9257813	79	226	10	"{10, 306, 310, 312}"	"RGBColor[0.3253980426589926, 0.6106316728978342, 0.7061159632551426]"
314	193.8828125	211.6757813	77	300	10	"{10, 306, 310, 312}"	"RGBColor[0.3253980426589926, 0.6106316728978342, 0.7061159632551426]"
315	181.3046875	223.1757813	65	289	10	"{10, 306, 310, 312, 313}"	"RGBColor[0.26000503380212214, 0.2088090606299878, 0.7530552730639204]"
315	175.1953125	230.3632813	65	300	10	"{10, 306, 310, 312, 313}"	"RGBColor[0.26000503380212214, 0.2088090606299878, 0.7530552730639204]"
316	200.3515625	233.2382813	63	289	10	"{10, 306, 310, 312, 313}"	"RGBColor[0.858662622439116, 0.6743141403384462, 0.23827027940366358]"
316	198.1953125	232.1601563	61	300	10	"{10, 306, 310, 312, 313}"	"RGBColor[0.858662622439116, 0.6743141403384462, 0.23827027940366358]"
317	232.3359375	205.9257813	72	217	10	"{10, 306, 310, 311}"	"RGBColor[0.4368125699752009, 0.7041902607810213, 0.5320106126621712]"
317	228.0234375	228.9257813	64	271	10	"{10, 306, 310, 311}"	"RGBColor[0.4368125699752009, 0.7041902607810213, 0.5320106126621712]"
318	231.2578125	205.9257813	75	217	10	"{10, 306, 310, 311}"	"RGBColor[0.2908827598851546, 0.15363429204768647, 0.6994788459680162]"
318	223.3515625	215.2695313	69	300	10	"{10, 306, 310, 311}"	"RGBColor[0.2908827598851546, 0.15363429204768647, 0.6994788459680162]"
319	225.8671875	226.7695313	59	272	10	"{10, 306, 310, 311, 317}"	"RGBColor[0.29290346802796274, 0.5532263485215926, 0.7602252227142292]"
319	220.8359375	226.4101563	47	300	10	"{10, 306, 310, 311, 317}"	"RGBColor[0.29290346802796274, 0.5532263485215926, 0.7602252227142292]"
320	228.0234375	241.5039063	66	272	10	"{10, 306, 310, 311, 317}"	"RGBColor[0.3674810139530739, 0.6604110678916002, 0.6350564381469775]"
320	223.7109375	251.5664063	53	300	10	"{10, 306, 310, 311, 317}"	"RGBColor[0.3674810139530739, 0.6604110678916002, 0.6350564381469775]"
321	230.1796875	189.0351563	91	174	10	"{10, 306, 309}"	"RGBColor[0.37332164341037977, 0.664292077834901, 0.626183669677992]"
321	229.1015625	190.4726563	89	239	10	"{10, 306, 309}"	"RGBColor[0.37332164341037977, 0.664292077834901, 0.626183669677992]"
322	213.6484375	191.1914063	91	174	10	"{10, 306, 309}"	"RGBColor[0.9024487567312668, 0.48229004464138514, 0.1974056687849319]"
322	188.8515625	192.9882813	97	241	10	"{10, 306, 309}"	"RGBColor[0.9024487567312668, 0.48229004464138514, 0.1974056687849319]"
323	191.3671875	194.7851563	89	242	10	"{10, 306, 309, 322}"	"RGBColor[0.24939592410550415, 0.2526077964384217, 0.7785558787425509]"
323	193.8828125	199.0976563	92	300	10	"{10, 306, 309, 322}"	"RGBColor[0.24939592410550415, 0.2526077964384217, 0.7785558787425509]"
324	192.8046875	187.5976563	96	242	10	"{10, 306, 309, 322}"	"RGBColor[0.5476354668472093, 0.7349303614996476, 0.41087183787852793]"
324	193.5234375	188.6757813	96	300	10	"{10, 306, 309, 322}"	"RGBColor[0.5476354668472093, 0.7349303614996476, 0.41087183787852793]"
325	233.4140625	189.0351563	92	240	10	"{10, 306, 309, 321}"	"RGBColor[0.2868713793865808, 0.16080214469684861, 0.7064390552223457]"
325	238.4453125	192.2695313	86	300	10	"{10, 306, 309, 321}"	"RGBColor[0.2868713793865808, 0.16080214469684861, 0.7064390552223457]"
326	232.3359375	191.5507813	87	240	10	"{10, 306, 309, 321}"	"RGBColor[0.8888425617812701, 0.3629488053709632, 0.17416096725324456]"
326	231.2578125	199.4570313	81	298	10	"{10, 306, 309, 321}"	"RGBColor[0.8888425617812701, 0.3629488053709632, 0.17416096725324456]"
327	237.7265625	203.4101563	81	299	10	"{10, 306, 309, 321, 326}"	"RGBColor[0.9023621879864218, 0.4883560705240442, 0.19856029530671382]"
327	237.7265625	205.2070313	80	300	10	"{10, 306, 309, 321, 326}"	"RGBColor[0.9023621879864218, 0.4883560705240442, 0.19856029530671382]"
328	223.7109375	192.9882813	80	299	10	"{10, 306, 309, 321, 326}"	"RGBColor[0.3330017850224423, 0.1163739352600042, 0.645660602370474]"
328	222.9921875	194.4257813	82	300	10	"{10, 306, 309, 321, 326}"	"RGBColor[0.3330017850224423, 0.1163739352600042, 0.645660602370474]"
329	271.1484375	182.5664063	92	93	10	"{10, 305}"	"RGBColor[0.8279916820126096, 0.6967235000714969, 0.2490620136589769]"
329	270.4296875	185.0820313	93	165	10	"{10, 305}"	"RGBColor[0.8279916820126096, 0.6967235000714969, 0.2490620136589769]"
331	271.5078125	191.9101563	86	93	10	"{10, 305}"	"RGBColor[0.4160074097332937, 0.692656123995956, 0.5613377614975508]"
331	270.4296875	203.7695313	80	143	10	"{10, 305}"	"RGBColor[0.4160074097332937, 0.692656123995956, 0.5613377614975508]"
332	271.5078125	208.4414063	77	144	10	"{10, 305, 331}"	"RGBColor[0.2472259030360055, 0.3791426192986971, 0.8141493880930472]"
332	270.0703125	223.1757813	69	194	10	"{10, 305, 331}"	"RGBColor[0.2472259030360055, 0.3791426192986971, 0.8141493880930472]"
333	270.4296875	199.4570313	81	144	10	"{10, 305, 331}"	"RGBColor[0.4062247625474765, 0.6861557028893802, 0.5761990301549819]"
333	262.8828125	210.2382813	69	227	10	"{10, 305, 331}"	"RGBColor[0.4062247625474765, 0.6861557028893802, 0.5761990301549819]"
334	250.3046875	203.7695313	69	228	10	"{10, 305, 331, 333}"	"RGBColor[0.3430138257450886, 0.6332915603653396, 0.6757751410610335]"
334	249.5859375	222.8164063	52	296	10	"{10, 305, 331, 333}"	"RGBColor[0.3430138257450886, 0.6332915603653396, 0.6757751410610335]"
335	269.3515625	214.1914063	69	228	10	"{10, 305, 331, 333}"	"RGBColor[0.24509641045789612, 0.3404710223874947, 0.8089085824894734]"
335	268.6328125	234.3164063	49	298	10	"{10, 305, 331, 333}"	"RGBColor[0.24509641045789612, 0.3404710223874947, 0.8089085824894734]"
336	271.1484375	224.9726563	45	299	10	"{10, 305, 331, 333, 335}"	"RGBColor[0.25601057029863816, 0.42912857962053325, 0.8087471485165575]"
336	268.9921875	225.6914063	44	300	10	"{10, 305, 331, 333, 335}"	"RGBColor[0.25601057029863816, 0.42912857962053325, 0.8087471485165575]"
337	268.9921875	240.7851563	51	299	10	"{10, 305, 331, 333, 335}"	"RGBColor[0.8844088528954241, 0.6217663141728953, 0.22540734732355122]"
337	269.3515625	241.8632813	51	300	10	"{10, 305, 331, 333, 335}"	"RGBColor[0.8844088528954241, 0.6217663141728953, 0.22540734732355122]"
338	255.6953125	217.7851563	56	297	10	"{10, 305, 331, 333, 334}"	"RGBColor[0.5523678401470542, 0.7356232885407502, 0.4067491278834363]"
338	254.6171875	218.5039063	56	300	10	"{10, 305, 331, 333, 334}"	"RGBColor[0.5523678401470542, 0.7356232885407502, 0.4067491278834363]"
339	246.3515625	224.6132813	50	297	10	"{10, 305, 331, 333, 334}"	"RGBColor[0.4695017037757611, 0.7151698201578149, 0.49303828119039117]"
339	245.2734375	224.6132813	52	300	10	"{10, 305, 331, 333, 334}"	"RGBColor[0.4695017037757611, 0.7151698201578149, 0.49303828119039117]"
340	270.7890625	214.5507813	65	195	10	"{10, 305, 331, 332}"	"RGBColor[0.9007148406108265, 0.5835275511834264, 0.2167017186627388]"
340	267.9140625	227.8476563	55	247	10	"{10, 305, 331, 332}"	"RGBColor[0.9007148406108265, 0.5835275511834264, 0.2167017186627388]"
341	271.1484375	227.1289063	72	195	10	"{10, 305, 331, 332}"	"RGBColor[0.34109901379636365, 0.6308284610488074, 0.6790731476604265]"
341	268.6328125	248.3320313	72	247	10	"{10, 305, 331, 332}"	"RGBColor[0.34109901379636365, 0.6308284610488074, 0.6790731476604265]"
342	270.4296875	241.8632813	69	248	10	"{10, 305, 331, 332, 341}"	"RGBColor[0.5063285670145937, 0.7275391516322663, 0.4491329048666814]"
342	265.7578125	262.3476563	47	300	10	"{10, 305, 331, 332, 341}"	"RGBColor[0.5063285670145937, 0.7275391516322663, 0.4491329048666814]"
343	272.2265625	256.2382813	69	248	10	"{10, 305, 331, 332, 341}"	"RGBColor[0.4318894263803136, 0.7025366853834494, 0.5378800365885964]"
343	265.3984375	282.8320313	49	300	10	"{10, 305, 331, 332, 341}"	"RGBColor[0.4318894263803136, 0.7025366853834494, 0.5378800365885964]"
344	268.6328125	221.3789063	56	248	10	"{10, 305, 331, 332, 340}"	"RGBColor[0.6734317556175501, 0.7429567596744845, 0.3184516544964889]"
344	263.2421875	230.0039063	34	300	10	"{10, 305, 331, 332, 340}"	"RGBColor[0.6734317556175501, 0.7429567596744845, 0.3184516544964889]"
345	266.8359375	230.7226563	50	248	10	"{10, 305, 331, 332, 340}"	"RGBColor[0.9023444229060388, 0.48960090129528555, 0.19879724032663443]"
345	267.1953125	251.2070313	28	300	10	"{10, 305, 331, 332, 340}"	"RGBColor[0.9023444229060388, 0.48960090129528555, 0.19879724032663443]"
346	269.3515625	191.5507813	88	166	10	"{10, 305, 329}"	"RGBColor[0.8589676260961876, 0.6740912930251206, 0.23816296223737377]"
346	267.5546875	196.5820313	80	234	10	"{10, 305, 329}"	"RGBColor[0.8589676260961876, 0.6740912930251206, 0.23816296223737377]"
347	269.3515625	180.4101563	92	166	10	"{10, 305, 329}"	"RGBColor[0.7342076954374886, 0.7356064496954375, 0.2866734764812991]"
347	262.1640625	182.5664063	92	253	10	"{10, 305, 329}"	"RGBColor[0.7342076954374886, 0.7356064496954375, 0.2866734764812991]"
348	255.3359375	180.7695313	90	254	10	"{10, 305, 329, 347}"	"RGBColor[0.8926214639407479, 0.3874974676011827, 0.17897629586371952]"
348	254.9765625	185.8007813	91	300	10	"{10, 305, 329, 347}"	"RGBColor[0.8926214639407479, 0.3874974676011827, 0.17897629586371952]"
349	270.4296875	181.1289063	92	254	10	"{10, 305, 329, 347}"	"RGBColor[0.9022561489710412, 0.49578641288400466, 0.19997461013501938]"
349	273.6640625	187.5976563	90	300	10	"{10, 305, 329, 347}"	"RGBColor[0.9022561489710412, 0.49578641288400466, 0.19997461013501938]"
350	264.6796875	200.1757813	78	235	10	"{10, 305, 329, 346}"	"RGBColor[0.9011925764272543, 0.5703128322083492, 0.2141602041284971]"
350	265.3984375	210.2382813	64	290	10	"{10, 305, 329, 346}"	"RGBColor[0.9011925764272543, 0.5703128322083492, 0.2141602041284971]"
351	269.3515625	193.3476563	82	235	10	"{10, 305, 329, 346}"	"RGBColor[0.24455653387351875, 0.3515037349698006, 0.8127198772936247]"
351	271.5078125	205.5664063	73	291	10	"{10, 305, 329, 346}"	"RGBColor[0.24455653387351875, 0.3515037349698006, 0.8127198772936247]"
352	267.1953125	200.1757813	73	292	10	"{10, 305, 329, 346, 351}"	"RGBColor[0.47509387071953013, 0.7170481057489432, 0.48637124054294634]"
352	263.9609375	199.0976563	74	300	10	"{10, 305, 329, 346, 351}"	"RGBColor[0.47509387071953013, 0.7170481057489432, 0.48637124054294634]"
353	275.4609375	213.4726563	73	292	10	"{10, 305, 329, 346, 351}"	"RGBColor[0.6529614215956937, 0.7431936502907128, 0.330941696472448]"
353	274.7421875	212.7539063	68	300	10	"{10, 305, 329, 346, 351}"	"RGBColor[0.6529614215956937, 0.7431936502907128, 0.330941696472448]"
354	272.2265625	220.6601563	63	291	10	"{10, 305, 329, 346, 350}"	"RGBColor[0.400846336824689, 0.11264475271419871, 0.5875045632884904]"
354	272.2265625	215.6289063	54	300	10	"{10, 305, 329, 346, 350}"	"RGBColor[0.400846336824689, 0.11264475271419871, 0.5875045632884904]"
355	259.6484375	209.5195313	67	291	10	"{10, 305, 329, 346, 350}"	"RGBColor[0.34290802902623807, 0.11582942297048206, 0.6371690153802665]"
355	254.6171875	205.9257813	65	300	10	"{10, 305, 329, 346, 350}"	"RGBColor[0.34290802902623807, 0.11582942297048206, 0.6371690153802665]"
356	367.4609375	168.5507813	92	42	10	{12}	"RGBColor[0.41127826002077544, 0.6895136755335419, 0.5685220300359113]"
356	357.0390625	175.0195313	94	111	10	{12}	"RGBColor[0.41127826002077544, 0.6895136755335419, 0.5685220300359113]"
357	366.7421875	182.2070313	85	42	10	{12}	"RGBColor[0.40194136229455557, 0.6833094482015523, 0.582706140215974]"
357	359.1953125	186.1601563	83	92	10	{12}	"RGBColor[0.40194136229455557, 0.6833094482015523, 0.582706140215974]"
358	350.9296875	175.3789063	94	112	10	"{12, 356}"	"RGBColor[0.8710178187178962, 0.6531692927005123, 0.23255670699243455]"
358	344.4609375	176.8164063	87	174	10	"{12, 356}"	"RGBColor[0.8710178187178962, 0.6531692927005123, 0.23255670699243455]"
359	366.3828125	174.6601563	94	112	10	"{12, 356}"	"RGBColor[0.3878490995685844, 0.6739453527452502, 0.6041143437813025]"
359	373.9296875	173.9414063	92	172	10	"{12, 356}"	"RGBColor[0.3878490995685844, 0.6739453527452502, 0.6041143437813025]"
360	375.7265625	175.0195313	89	173	10	"{12, 356, 359}"	"RGBColor[0.4680181892734617, 0.7146715403421519, 0.49480694288939936]"
360	366.7421875	175.3789063	88	234	10	"{12, 356, 359}"	"RGBColor[0.4680181892734617, 0.7146715403421519, 0.49480694288939936]"
361	369.9765625	171.0664063	94	173	10	"{12, 356, 359}"	"RGBColor[0.857881185949216, 0.13518578536436363, 0.1328415886937595]"
361	363.8671875	166.7539063	97	261	10	"{12, 356, 359}"	"RGBColor[0.857881185949216, 0.13518578536436363, 0.1328415886937595]"
362	358.8359375	171.0664063	97	262	10	"{12, 356, 359, 361}"	"RGBColor[0.8955962458267764, 0.40682237008523675, 0.18276696090906572]"
362	360.6328125	170.7070313	99	300	10	"{12, 356, 359, 361}"	"RGBColor[0.8955962458267764, 0.40682237008523675, 0.18276696090906572]"
363	366.7421875	161.0039063	97	262	10	"{12, 356, 359, 361}"	"RGBColor[0.8755611814691232, 0.2733177804370449, 0.15700203369934693]"
363	367.4609375	161.7226563	95	300	10	"{12, 356, 359, 361}"	"RGBColor[0.8755611814691232, 0.2733177804370449, 0.15700203369934693]"
364	374.2890625	172.8632813	88	235	10	"{12, 356, 359, 360}"	"RGBColor[0.24724428282472827, 0.29657791945904294, 0.7937455340658623]"
364	374.6484375	172.1445313	87	300	10	"{12, 356, 359, 360}"	"RGBColor[0.24724428282472827, 0.29657791945904294, 0.7937455340658623]"
365	360.2734375	181.1289063	88	235	10	"{12, 356, 359, 360}"	"RGBColor[0.28923058147640457, 0.5440977990907016, 0.7660268828215389]"
365	358.1171875	181.8476563	83	300	10	"{12, 356, 359, 360}"	"RGBColor[0.28923058147640457, 0.5440977990907016, 0.7660268828215389]"
366	342.6640625	173.9414063	90	175	10	"{12, 356, 358}"	"RGBColor[0.4599593580090017, 0.7119647565859489, 0.5044147668601985]"
366	334.0390625	172.1445313	90	229	10	"{12, 356, 358}"	"RGBColor[0.4599593580090017, 0.7119647565859489, 0.5044147668601985]"
367	345.1796875	181.4882813	85	175	10	"{12, 356, 358}"	"RGBColor[0.9021842784689611, 0.4496198232262307, 0.19116187052298347]"
367	333.3203125	183.6445313	79	251	10	"{12, 356, 358}"	"RGBColor[0.9021842784689611, 0.4496198232262307, 0.19116187052298347]"
368	330.4453125	178.9726563	74	252	10	"{12, 356, 358, 367}"	"RGBColor[0.6675517011140149, 0.7430248059375943, 0.32203938919059144]"
368	331.5234375	188.3164063	61	300	10	"{12, 356, 358, 367}"	"RGBColor[0.6675517011140149, 0.7430248059375943, 0.32203938919059144]"
369	335.4765625	190.4726563	77	252	10	"{12, 356, 358, 367}"	"RGBColor[0.8696314915650178, 0.6564203337505867, 0.23329685531132238]"
369	335.8359375	206.6445313	64	300	10	"{12, 356, 358, 367}"	"RGBColor[0.8696314915650178, 0.6564203337505867, 0.23329685531132238]"
370	336.9140625	167.1132813	94	230	10	"{12, 356, 358, 366}"	"RGBColor[0.25594815858255116, 0.42877344840489656, 0.8087855293718138]"
370	334.7578125	168.9101563	96	300	10	"{12, 356, 358, 366}"	"RGBColor[0.25594815858255116, 0.42877344840489656, 0.8087855293718138]"
371	334.7578125	176.0976563	89	230	10	"{12, 356, 358, 366}"	"RGBColor[0.866184443771253, 0.6645039191119714, 0.23513720491739032]"
371	332.6015625	187.2382813	80	278	10	"{12, 356, 358, 366}"	"RGBColor[0.866184443771253, 0.6645039191119714, 0.23513720491739032]"
373	336.9140625	187.9570313	81	279	10	"{12, 356, 358, 366, 371}"	"RGBColor[0.9026657204255565, 0.46708701279061393, 0.1945118756943721]"
373	335.4765625	191.9101563	77	300	10	"{12, 356, 358, 366, 371}"	"RGBColor[0.9026657204255565, 0.46708701279061393, 0.1945118756943721]"
374	330.0859375	174.6601563	86	279	10	"{12, 356, 358, 366, 371}"	"RGBColor[0.6690941892704153, 0.7430069556685414, 0.32109823494267875]"
374	328.2890625	178.2539063	83	300	10	"{12, 356, 358, 366, 371}"	"RGBColor[0.6690941892704153, 0.7430069556685414, 0.32109823494267875]"
376	350.5703125	187.5976563	83	93	10	"{12, 357}"	"RGBColor[0.2700919908429269, 0.49653096897416243, 0.7962580365012711]"
376	347.3359375	193.7070313	80	148	10	"{12, 357}"	"RGBColor[0.2700919908429269, 0.49653096897416243, 0.7962580365012711]"
377	369.6171875	182.2070313	83	93	10	"{12, 357}"	"RGBColor[0.27297378752314344, 0.1856354634734469, 0.730552984961791]"
377	375.3671875	184.0039063	80	152	10	"{12, 357}"	"RGBColor[0.27297378752314344, 0.1856354634734469, 0.730552984961791]"
378	375.7265625	181.4882813	82	153	10	"{12, 357, 377}"	"RGBColor[0.46751854789210445, 0.7145037218172811, 0.49540262063510154]"
378	374.6484375	185.8007813	76	251	10	"{12, 357, 377}"	"RGBColor[0.46751854789210445, 0.7145037218172811, 0.49540262063510154]"
379	377.1640625	188.6757813	78	153	10	"{12, 357, 377}"	"RGBColor[0.30710393126599034, 0.12464901720378316, 0.6713332369436175]"
379	377.8828125	195.5039063	64	217	10	"{12, 357, 377}"	"RGBColor[0.30710393126599034, 0.12464901720378316, 0.6713332369436175]"
380	376.0859375	188.3164063	62	218	10	"{12, 357, 377, 379}"	"RGBColor[0.8393059518333127, 0.6884568626941239, 0.24508102737358678]"
380	384.7109375	198.3789063	51	279	10	"{12, 357, 377, 379}"	"RGBColor[0.8393059518333127, 0.6884568626941239, 0.24508102737358678]"
381	377.1640625	204.8476563	69	218	10	"{12, 357, 377, 379}"	"RGBColor[0.29398247048454534, 0.14809548344068, 0.6941004894627452]"
381	388.6640625	223.5351563	63	289	10	"{12, 357, 377, 379}"	"RGBColor[0.29398247048454534, 0.14809548344068, 0.6941004894627452]"
382	397.2890625	218.8632813	59	290	10	"{12, 357, 377, 379, 381}"	"RGBColor[0.5406584451188025, 0.7339087668967595, 0.4169500222044807]"
382	399.8046875	217.4257813	58	300	10	"{12, 357, 377, 379, 381}"	"RGBColor[0.5406584451188025, 0.7339087668967595, 0.4169500222044807]"
383	384.3515625	226.7695313	59	290	10	"{12, 357, 377, 379, 381}"	"RGBColor[0.3140364515813559, 0.5960168031521761, 0.7256847790746809]"
383	382.9140625	227.4882813	55	300	10	"{12, 357, 377, 379, 381}"	"RGBColor[0.3140364515813559, 0.5960168031521761, 0.7256847790746809]"
384	397.6484375	192.2695313	51	280	10	"{12, 357, 377, 379, 380}"	"RGBColor[0.8603840245257957, 0.15474020694430912, 0.13626182110949894]"
384	391.1796875	182.5664063	51	300	10	"{12, 357, 377, 379, 380}"	"RGBColor[0.8603840245257957, 0.15474020694430912, 0.13626182110949894]"
385	380.3984375	201.9726563	51	280	10	"{12, 357, 377, 379, 380}"	"RGBColor[0.49205410260557625, 0.7227446737330676, 0.4661510724915704]"
385	380.7578125	197.6601563	45	300	10	"{12, 357, 377, 379, 380}"	"RGBColor[0.49205410260557625, 0.7227446737330676, 0.4661510724915704]"
386	374.2890625	195.5039063	74	252	10	"{12, 357, 377, 378}"	"RGBColor[0.8833165509325046, 0.32705050261479496, 0.16711935648406487]"
386	382.5546875	189.7539063	64	300	10	"{12, 357, 377, 378}"	"RGBColor[0.8833165509325046, 0.32705050261479496, 0.16711935648406487]"
387	369.9765625	184.7226563	79	252	10	"{12, 357, 377, 378}"	"RGBColor[0.29974603675229666, 0.13779668636680212, 0.6841000351829764]"
387	373.5703125	181.1289063	75	300	10	"{12, 357, 377, 378}"	"RGBColor[0.29974603675229666, 0.13779668636680212, 0.6841000351829764]"
388	348.0546875	192.2695313	77	149	10	"{12, 357, 376}"	"RGBColor[0.6732080691856991, 0.7429593482603193, 0.31858813751236387]"
388	346.9765625	203.0507813	66	204	10	"{12, 357, 376}"	"RGBColor[0.6732080691856991, 0.7429593482603193, 0.31858813751236387]"
389	348.0546875	185.8007813	82	149	10	"{12, 357, 376}"	"RGBColor[0.9017310523866869, 0.5325808642451046, 0.2069781821964887]"
389	345.5390625	196.2226563	74	235	10	"{12, 357, 376}"	"RGBColor[0.9017310523866869, 0.5325808642451046, 0.2069781821964887]"
390	353.4453125	190.4726563	74	236	10	"{12, 357, 376, 389}"	"RGBColor[0.901660228742371, 0.5375436029367017, 0.2079228055503672]"
390	356.6796875	201.6132813	61	296	10	"{12, 357, 376, 389}"	"RGBColor[0.901660228742371, 0.5375436029367017, 0.2079228055503672]"
391	337.9921875	201.6132813	74	236	10	"{12, 357, 376, 389}"	"RGBColor[0.3890550765694084, 0.6747467062236387, 0.6022822887287689]"
391	342.6640625	217.7851563	50	300	10	"{12, 357, 376, 389}"	"RGBColor[0.3890550765694084, 0.6747467062236387, 0.6022822887287689]"
392	352.7265625	193.7070313	62	297	10	"{12, 357, 376, 389, 390}"	"RGBColor[0.8889612093620827, 0.36371956874690714, 0.1743121558964905]"
392	353.0859375	193.3476563	61	300	10	"{12, 357, 376, 389, 390}"	"RGBColor[0.8889612093620827, 0.36371956874690714, 0.1743121558964905]"
393	361.3515625	215.2695313	62	297	10	"{12, 357, 376, 389, 390}"	"RGBColor[0.4634555140972758, 0.713139038339511, 0.5002466125499436]"
393	363.1484375	212.0351563	61	300	10	"{12, 357, 376, 389, 390}"	"RGBColor[0.4634555140972758, 0.713139038339511, 0.5002466125499436]"
394	350.2109375	214.1914063	67	205	10	"{12, 357, 376, 388}"	"RGBColor[0.4012416897162129, 0.68284452635478, 0.5837690449657296]"
394	347.6953125	234.6757813	66	257	10	"{12, 357, 376, 388}"	"RGBColor[0.4012416897162129, 0.68284452635478, 0.5837690449657296]"
395	347.6953125	199.4570313	64	205	10	"{12, 357, 376, 388}"	"RGBColor[0.37215304908512636, 0.11422192442478857, 0.6121003181257616]"
395	347.3359375	205.9257813	55	259	10	"{12, 357, 376, 388}"	"RGBColor[0.37215304908512636, 0.11422192442478857, 0.6121003181257616]"
396	352.3671875	196.5820313	55	260	10	"{12, 357, 376, 388, 395}"	"RGBColor[0.35817646558369926, 0.6527958714013004, 0.649659528880289]"
396	359.5546875	201.2539063	40	300	10	"{12, 357, 376, 388, 395}"	"RGBColor[0.35817646558369926, 0.6527958714013004, 0.649659528880289]"
397	342.3046875	214.9101563	55	260	10	"{12, 357, 376, 388, 395}"	"RGBColor[0.33980393700707057, 0.6291625518942878, 0.6813037436208566]"
397	349.8515625	222.8164063	33	300	10	"{12, 357, 376, 388, 395}"	"RGBColor[0.33980393700707057, 0.6291625518942878, 0.6813037436208566]"
398	348.4140625	223.8945313	66	258	10	"{12, 357, 376, 388, 394}"	"RGBColor[0.4106026511765647, 0.11210848154391438, 0.5791414953092425]"
398	358.4765625	238.9882813	50	300	10	"{12, 357, 376, 388, 394}"	"RGBColor[0.4106026511765647, 0.11210848154391438, 0.5791414953092425]"
399	348.4140625	241.8632813	66	258	10	"{12, 357, 376, 388, 394}"	"RGBColor[0.41283739596731617, 0.6905496977903405, 0.5661534750083321]"
399	363.1484375	253.0039063	45	300	10	"{12, 357, 376, 388, 394}"	"RGBColor[0.41283739596731617, 0.6905496977903405, 0.5661534750083321]"
400	463.4140625	163.5195313	88	47	10	{13}	"RGBColor[0.3494183064754172, 0.641529900490656, 0.664744282532929]"
400	513.3671875	159.2070313	92	122	10	{13}	"RGBColor[0.3494183064754172, 0.641529900490656, 0.664744282532929]"
401	437.8984375	168.5507813	88	47	10	{13}	"RGBColor[0.244416905660407, 0.36315903936755134, 0.8158768157051621]"
401	408.4296875	177.8945313	89	115	10	{13}	"RGBColor[0.244416905660407, 0.36315903936755134, 0.8158768157051621]"
402	409.8671875	181.1289063	91	116	10	"{13, 401}"	"RGBColor[0.604280505837289, 0.7432244830267516, 0.36152427934496684]"
402	411.3046875	182.2070313	80	184	10	"{13, 401}"	"RGBColor[0.604280505837289, 0.7432244830267516, 0.36152427934496684]"
403	408.4296875	170.7070313	95	116	10	"{13, 401}"	"RGBColor[0.3124020766974558, 0.5939144412663667, 0.728499770466694]"
403	409.1484375	168.5507813	93	243	10	"{13, 401}"	"RGBColor[0.3124020766974558, 0.5939144412663667, 0.728499770466694]"
404	417.0546875	168.9101563	93	244	10	"{13, 401, 403}"	"RGBColor[0.24705675600797053, 0.30041014617646755, 0.7950693921531178]"
404	420.2890625	164.2382813	97	300	10	"{13, 401, 403}"	"RGBColor[0.24705675600797053, 0.30041014617646755, 0.7950693921531178]"
405	400.1640625	169.9882813	93	244	10	"{13, 401, 403}"	"RGBColor[0.7639206267301077, 0.7284918240472522, 0.2739472823834068]"
405	393.6953125	166.7539063	97	300	10	"{13, 401, 403}"	"RGBColor[0.7639206267301077, 0.7284918240472522, 0.2739472823834068]"
406	413.4609375	185.8007813	77	185	10	"{13, 401, 402}"	"RGBColor[0.8735878983810959, 0.25790072167786804, 0.1543054607576254]"
406	413.1015625	194.7851563	70	256	10	"{13, 401, 402}"	"RGBColor[0.8735878983810959, 0.25790072167786804, 0.1543054607576254]"
407	406.9921875	178.6132813	82	185	10	"{13, 401, 402}"	"RGBColor[0.3401853600961355, 0.6296531916934655, 0.6806467935398136]"
407	412.3828125	180.4101563	85	277	10	"{13, 401, 402}"	"RGBColor[0.3401853600961355, 0.6296531916934655, 0.6806467935398136]"
408	412.7421875	186.8789063	84	278	10	"{13, 401, 402, 407}"	"RGBColor[0.452778697329128, 0.7095529309689016, 0.5129756265608498]"
408	412.3828125	181.4882813	82	300	10	"{13, 401, 402, 407}"	"RGBColor[0.452778697329128, 0.7095529309689016, 0.5129756265608498]"
409	409.8671875	176.4570313	88	278	10	"{13, 401, 402, 407}"	"RGBColor[0.5775153735816507, 0.7393054591620818, 0.3848413068233119]"
409	410.2265625	174.6601563	90	300	10	"{13, 401, 402, 407}"	"RGBColor[0.5775153735816507, 0.7393054591620818, 0.3848413068233119]"
410	405.5546875	195.5039063	68	257	10	"{13, 401, 402, 406}"	"RGBColor[0.6992195347800533, 0.7426583335281185, 0.3027171557891141]"
410	412.7421875	198.3789063	65	300	10	"{13, 401, 402, 406}"	"RGBColor[0.6992195347800533, 0.7426583335281185, 0.3027171557891141]"
