0 0 0          
0 -2 0          
3 2 0          
ObjectID X Y Z Timepoint Radius Precursors Color Lineage TrackID TrackColor TrackGroup Layer DivisionType
10 1.25 -1.24458 0 95 0.0854213 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24452 0 96 0.0854796 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24446 0 97 0.0855379 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.2444 0 98 0.0855962 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24435 0 99 0.0856545 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24429 0 100 0.0857128 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24423 0 101 0.0857712 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24417 0 102 0.0858295 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24411 0 103 0.0858878 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24405 0 104 0.0859461 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.244 0 105 0.0860044 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24394 0 106 0.0860627 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24388 0 107 0.086121 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24382 0 108 0.0861793 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24376 0 109 0.0862376 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.2437 0 110 0.0862959 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24365 0 111 0.0863543 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24359 0 112 0.0864126 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24353 0 113 0.0864709 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24347 0 114 0.0865292 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24341 0 115 0.0865875 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24335 0 116 0.0866458 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.2433 0 117 0.0867041 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24324 0 118 0.0867624 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24318 0 119 0.0868207 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24312 0 120 0.0868791 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24306 0 121 0.0869374 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24301 0 122 0.0869957 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24295 0 123 0.087054 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24289 0 124 0.0871123 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24283 0 125 0.0871706 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24277 0 126 0.0872289 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24271 0 127 0.0872872 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24266 0 128 0.0873455 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.2426 0 129 0.0874038 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24254 0 130 0.0874622 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24248 0 131 0.0875205 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24242 0 132 0.0875788 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24236 0 133 0.0876371 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24231 0 134 0.0876954 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24225 0 135 0.0877537 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24219 0 136 0.087812 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24213 0 137 0.0878703 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24207 0 138 0.0879286 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.216 0 139 0.101325 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21591 0 140 0.101397 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21582 0 141 0.10147 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21573 0 142 0.101543 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21564 0 143 0.101615 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21555 0 144 0.101688 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21546 0 145 0.10176 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21537 0 146 0.101833 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21528 0 147 0.101906 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.2152 0 148 0.101978 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21511 0 149 0.102051 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21502 0 150 0.102124 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21493 0 151 0.102196 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21484 0 152 0.102269 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21475 0 153 0.102342 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21466 0 154 0.102414 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21457 0 155 0.102487 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21448 0 156 0.102559 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21439 0 157 0.102632 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.2143 0 158 0.102705 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21421 0 159 0.102777 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21413 0 160 0.10285 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21404 0 161 0.102923 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21395 0 162 0.102995 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21386 0 163 0.103068 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21377 0 164 0.10314 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21368 0 165 0.103213 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21359 0 166 0.103286 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.2135 0 167 0.103358 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21341 0 168 0.103431 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21332 0 169 0.103504 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21323 0 170 0.103576 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21314 0 171 0.103649 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21306 0 172 0.103721 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21297 0 173 0.103794 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21288 0 174 0.103867 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21279 0 175 0.103939 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.2127 0 176 0.104012 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21261 0 177 0.104085 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21252 0 178 0.104157 {7} Color 7 TrackId TrackColor 0 0 -
