0 0 0          
0 -2 0          
3 2 0          
ObjectID X Y Z Timepoint Radius Precursors Color Lineage TrackID TrackColor TrackGroup Layer DivisionType
1 0 -1.135 0 1 1.17 {} Color 1 TrackId TrackColor 0 0 0
2 0.750003 -1.135 0 2 0.584984 {1} Color 1 TrackId TrackColor 0 0 0
3 -0.749997 -1.135 0 2 0.584989 {1} Color 1 TrackId TrackColor 0 0 0
4 -1.12559 -1.13431 0 3 0.293074 "{1, 3}" Color 1 TrackId TrackColor 0 0 0
5 -0.376779 -1.13277 0 3 0.295375 "{1, 3}" Color 1 TrackId TrackColor 0 0 0
6 1.1244 -1.13424 0 3 0.294111 "{1, 2}" Color 1 TrackId TrackColor 0 0 0
7 0.373218 -1.1327 0 3 0.296412 "{1, 2}" Color 1 TrackId TrackColor 0 0 0
63 -0.0765117 -0.39616 0 213 0.0350115 "{1, 2, 7, 8, 21, 32}" Color 1 TrackId TrackColor 0 1 -
63 -0.0783855 -0.393053 0 214 0.0350607 "{1, 2, 7, 8, 21, 32}" Color 1 TrackId TrackColor 0 1 -
63 -0.0802592 -0.389946 0 215 0.0351093 "{1, 2, 7, 8, 21, 32}" Color 1 TrackId TrackColor 0 1 -
63 -0.082133 -0.386838 0 216 0.0351573 "{1, 2, 7, 8, 21, 32}" Color 1 TrackId TrackColor 0 1 -
63 -0.0905745 -0.391353 0 217 0.0396364 "{1, 2, 7, 8, 21, 32}" Color 1 TrackId TrackColor 0 1 -
63 -0.0924024 -0.388261 0 218 0.0396933 "{1, 2, 7, 8, 21, 32}" Color 1 TrackId TrackColor 0 1 -
63 -0.0942303 -0.385169 0 219 0.0397496 "{1, 2, 7, 8, 21, 32}" Color 1 TrackId TrackColor 0 1 -
63 -0.0960581 -0.382077 0 220 0.0398051 "{1, 2, 7, 8, 21, 32}" Color 1 TrackId TrackColor 0 1 -
63 -0.097886 -0.378985 0 221 0.0398601 "{1, 2, 7, 8, 21, 32}" Color 1 TrackId TrackColor 0 1 -
63 -0.0997139 -0.375893 0 222 0.0399143 "{1, 2, 7, 8, 21, 32}" Color 1 TrackId TrackColor 0 1 -
63 -0.101542 -0.372801 0 223 0.039968 "{1, 2, 7, 8, 21, 32}" Color 1 TrackId TrackColor 0 1 -
63 -0.10337 -0.369709 0 224 0.0400209 "{1, 2, 7, 8, 21, 32}" Color 1 TrackId TrackColor 0 1 -
63 -0.105198 -0.366617 0 225 0.0400733 "{1, 2, 7, 8, 21, 32}" Color 1 TrackId TrackColor 0 1 -
63 -0.107025 -0.363525 0 226 0.0401249 "{1, 2, 7, 8, 21, 32}" Color 1 TrackId TrackColor 0 1 -
63 -0.108853 -0.360433 0 227 0.0401759 "{1, 2, 7, 8, 21, 32}" Color 1 TrackId TrackColor 0 1 -
63 -0.110681 -0.357341 0 228 0.0402263 "{1, 2, 7, 8, 21, 32}" Color 1 TrackId TrackColor 0 1 -
63 -0.112509 -0.354249 0 229 0.040276 "{1, 2, 7, 8, 21, 32}" Color 1 TrackId TrackColor 0 1 -
63 -0.114337 -0.351156 0 230 0.040325 "{1, 2, 7, 8, 21, 32}" Color 1 TrackId TrackColor 0 1 -
63 -0.116165 -0.348064 0 231 0.0403734 "{1, 2, 7, 8, 21, 32}" Color 1 TrackId TrackColor 0 1 -
63 -0.117993 -0.344972 0 232 0.0404212 "{1, 2, 7, 8, 21, 32}" Color 1 TrackId TrackColor 0 1 -
63 -0.119821 -0.34188 0 233 0.0404682 "{1, 2, 7, 8, 21, 32}" Color 1 TrackId TrackColor 0 1 -
63 -0.121648 -0.338788 0 234 0.0405147 "{1, 2, 7, 8, 21, 32}" Color 1 TrackId TrackColor 0 1 -
63 -0.123476 -0.335696 0 235 0.0405605 "{1, 2, 7, 8, 21, 32}" Color 1 TrackId TrackColor 0 1 -
63 -0.125304 -0.332604 0 236 0.0406056 "{1, 2, 7, 8, 21, 32}" Color 1 TrackId TrackColor 0 1 -
63 -0.127132 -0.329512 0 237 0.0406501 "{1, 2, 7, 8, 21, 32}" Color 1 TrackId TrackColor 0 1 -
63 -0.12896 -0.32642 0 238 0.0406939 "{1, 2, 7, 8, 21, 32}" Color 1 TrackId TrackColor 0 1 -
63 -0.130788 -0.323328 0 239 0.0407371 "{1, 2, 7, 8, 21, 32}" Color 1 TrackId TrackColor 0 1 -
63 -0.132616 -0.320236 0 240 0.0407796 "{1, 2, 7, 8, 21, 32}" Color 1 TrackId TrackColor 0 1 -
63 -0.134444 -0.317144 0 241 0.0408214 "{1, 2, 7, 8, 21, 32}" Color 1 TrackId TrackColor 0 1 -
63 -0.136272 -0.314052 0 242 0.0408626 "{1, 2, 7, 8, 21, 32}" Color 1 TrackId TrackColor 0 1 -
63 -0.138099 -0.31096 0 243 0.0409032 "{1, 2, 7, 8, 21, 32}" Color 1 TrackId TrackColor 0 1 -
63 -0.139927 -0.307867 0 244 0.0409431 "{1, 2, 7, 8, 21, 32}" Color 1 TrackId TrackColor 0 1 -
63 -0.141755 -0.304775 0 245 0.0409823 "{1, 2, 7, 8, 21, 32}" Color 1 TrackId TrackColor 0 1 -
63 -0.143583 -0.301683 0 246 0.0410209 "{1, 2, 7, 8, 21, 32}" Color 1 TrackId TrackColor 0 1 -
63 -0.145411 -0.298591 0 247 0.0410589 "{1, 2, 7, 8, 21, 32}" Color 1 TrackId TrackColor 0 1 -
63 -0.147239 -0.295499 0 248 0.0410962 "{1, 2, 7, 8, 21, 32}" Color 1 TrackId TrackColor 0 1 -
63 -0.149067 -0.292407 0 249 0.0411328 "{1, 2, 7, 8, 21, 32}" Color 1 TrackId TrackColor 0 1 -
63 -0.150895 -0.289315 0 250 0.0411688 "{1, 2, 7, 8, 21, 32}" Color 1 TrackId TrackColor 0 1 -
64 0.162417 -1.09146 0 147 0.0362564 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.162335 -1.09045 0 148 0.0364164 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.162252 -1.08943 0 149 0.0365764 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.16217 -1.08842 0 150 0.0367363 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.162088 -1.0874 0 151 0.0368962 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.162005 -1.08639 0 152 0.037056 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.161923 -1.08537 0 153 0.0372159 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.16184 -1.08436 0 154 0.0373757 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.161758 -1.08334 0 155 0.0375354 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.161676 -1.08233 0 156 0.0376952 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.161593 -1.08131 0 157 0.0378549 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.161511 -1.0803 0 158 0.0380146 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.161429 -1.07928 0 159 0.0381742 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.186403 -1.08171 0 160 0.0393748 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.186327 -1.08072 0 161 0.0395405 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.186252 -1.07972 0 162 0.0397061 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.186176 -1.07873 0 163 0.0398718 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.186101 -1.07774 0 164 0.0400375 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.186025 -1.07675 0 165 0.0402031 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.18595 -1.07576 0 166 0.0403687 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.185874 -1.07477 0 167 0.0405343 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.185798 -1.07378 0 168 0.0406999 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.185723 -1.07279 0 169 0.0408655 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.185647 -1.07179 0 170 0.041031 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.185572 -1.0708 0 171 0.0411966 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.185496 -1.06981 0 172 0.0413621 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.185421 -1.06882 0 173 0.0415276 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.185345 -1.06783 0 174 0.0416931 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.18527 -1.06684 0 175 0.0418586 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.185194 -1.06585 0 176 0.042024 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.185118 -1.06486 0 177 0.0421895 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.185043 -1.06386 0 178 0.0423549 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.184967 -1.06287 0 179 0.0425203 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.184892 -1.06188 0 180 0.0426857 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.184816 -1.06089 0 181 0.0428511 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.184741 -1.0599 0 182 0.0430165 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.184665 -1.05891 0 183 0.0431818 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.18459 -1.05792 0 184 0.0433472 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.184514 -1.05692 0 185 0.0435125 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.184439 -1.05593 0 186 0.0436778 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.184363 -1.05494 0 187 0.0438431 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.184287 -1.05395 0 188 0.0440083 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.184212 -1.05296 0 189 0.0441736 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.184136 -1.05197 0 190 0.0443388 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.184061 -1.05098 0 191 0.0445041 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.183985 -1.04999 0 192 0.0446693 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.18391 -1.04899 0 193 0.0448345 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.183834 -1.048 0 194 0.0449996 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.183759 -1.04701 0 195 0.0451648 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.183683 -1.04602 0 196 0.04533 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.183607 -1.04503 0 197 0.0454951 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.183532 -1.04404 0 198 0.0456602 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.183456 -1.04305 0 199 0.0458253 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.183381 -1.04205 0 200 0.0459904 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.183305 -1.04106 0 201 0.0461555 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.159173 -1.04688 0 202 0.0474883 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.159104 -1.04591 0 203 0.0476562 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.159035 -1.04493 0 204 0.0478241 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.158966 -1.04396 0 205 0.047992 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.158897 -1.04299 0 206 0.0481598 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.158828 -1.04201 0 207 0.0483276 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.158759 -1.04104 0 208 0.0484954 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.15869 -1.04006 0 209 0.0486632 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.158621 -1.03909 0 210 0.0488309 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.158552 -1.03812 0 211 0.0489986 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.158483 -1.03714 0 212 0.0491663 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.158414 -1.03617 0 213 0.0493339 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.158345 -1.0352 0 214 0.0495016 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.158276 -1.03422 0 215 0.0496692 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.158207 -1.03325 0 216 0.0498368 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.158138 -1.03227 0 217 0.0500043 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.158069 -1.0313 0 218 0.0501718 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.158 -1.03033 0 219 0.0503393 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.157931 -1.02935 0 220 0.0505068 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.157862 -1.02838 0 221 0.0506742 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.157793 -1.02741 0 222 0.0508417 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.157724 -1.02643 0 223 0.0510091 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.157655 -1.02546 0 224 0.0511764 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.157586 -1.02448 0 225 0.0513438 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.157517 -1.02351 0 226 0.0515111 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.157448 -1.02254 0 227 0.0516784 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.157379 -1.02156 0 228 0.0518456 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.15731 -1.02059 0 229 0.0520128 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.157241 -1.01962 0 230 0.0521801 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.157172 -1.01864 0 231 0.0523472 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 -
64 0.153826 -0.997417 0 232 0.0549451 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 1 0
65 0.177572 -1.2505 0 147 0.0466189 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177563 -1.25017 0 148 0.0468115 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177554 -1.24984 0 149 0.0470042 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177545 -1.24951 0 150 0.0471968 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177536 -1.24918 0 151 0.0473894 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177527 -1.24885 0 152 0.0475821 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177518 -1.24852 0 153 0.0477747 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177509 -1.24819 0 154 0.0479673 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.1775 -1.24786 0 155 0.0481599 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177491 -1.24753 0 156 0.0483526 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177482 -1.2472 0 157 0.0485452 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177473 -1.24687 0 158 0.0487378 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177464 -1.24654 0 159 0.0489304 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177455 -1.24621 0 160 0.049123 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177446 -1.24588 0 161 0.0493156 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177437 -1.24555 0 162 0.0495082 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177428 -1.24522 0 163 0.0497008 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177419 -1.24489 0 164 0.0498934 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.17741 -1.24456 0 165 0.050086 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177401 -1.24423 0 166 0.0502786 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177392 -1.2439 0 167 0.0504711 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177383 -1.24357 0 168 0.0506637 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177375 -1.24324 0 169 0.0508563 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177366 -1.24291 0 170 0.0510489 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177357 -1.24258 0 171 0.0512414 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177348 -1.24225 0 172 0.051434 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177339 -1.24192 0 173 0.0516266 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.17733 -1.24159 0 174 0.0518191 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177321 -1.24126 0 175 0.0520117 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177312 -1.24093 0 176 0.0522042 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177303 -1.2406 0 177 0.0523968 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177294 -1.24027 0 178 0.0525893 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177285 -1.23994 0 179 0.0527819 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177276 -1.23961 0 180 0.0529744 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177267 -1.23928 0 181 0.053167 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177258 -1.23895 0 182 0.0533595 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177249 -1.23862 0 183 0.053552 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.17724 -1.2383 0 184 0.0537446 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177231 -1.23797 0 185 0.0539371 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177222 -1.23764 0 186 0.0541296 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177213 -1.23731 0 187 0.0543221 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177204 -1.23698 0 188 0.0545146 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177195 -1.23665 0 189 0.0547072 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177186 -1.23632 0 190 0.0548997 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177178 -1.23599 0 191 0.0550922 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177169 -1.23566 0 192 0.0552847 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.17716 -1.23533 0 193 0.0554772 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177151 -1.235 0 194 0.0556697 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177142 -1.23467 0 195 0.0558622 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177133 -1.23434 0 196 0.0560546 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177124 -1.23401 0 197 0.0562471 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177115 -1.23368 0 198 0.0564396 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177106 -1.23335 0 199 0.0566321 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177097 -1.23302 0 200 0.0568246 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177088 -1.23269 0 201 0.0570171 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177079 -1.23236 0 202 0.0572095 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.17707 -1.23203 0 203 0.057402 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177061 -1.2317 0 204 0.0575945 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177052 -1.23137 0 205 0.0577869 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177043 -1.23104 0 206 0.0579794 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177034 -1.23071 0 207 0.0581718 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177025 -1.23038 0 208 0.0583643 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177016 -1.23005 0 209 0.0585567 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.177007 -1.22972 0 210 0.0587492 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.176998 -1.22939 0 211 0.0589416 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.176989 -1.22906 0 212 0.0591341 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.176981 -1.22873 0 213 0.0593265 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.176972 -1.2284 0 214 0.0595189 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.176963 -1.22807 0 215 0.0597114 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.176954 -1.22774 0 216 0.0599038 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.176945 -1.22741 0 217 0.0600962 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.176936 -1.22708 0 218 0.0602886 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.176927 -1.22675 0 219 0.060481 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.176918 -1.22642 0 220 0.0606735 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.176909 -1.22609 0 221 0.0608659 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.1769 -1.22576 0 222 0.0610583 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.176891 -1.22544 0 223 0.0612507 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.176882 -1.22511 0 224 0.0614431 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.176873 -1.22478 0 225 0.0616355 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.176864 -1.22445 0 226 0.0618279 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.176855 -1.22412 0 227 0.0620203 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.176846 -1.22379 0 228 0.0622126 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.176837 -1.22346 0 229 0.062405 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.176828 -1.22313 0 230 0.0625974 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.176819 -1.2228 0 231 0.0627898 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.17681 -1.22247 0 232 0.0629822 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
65 0.172945 -1.19612 0 233 0.0656456 "{1, 2, 7, 9, 17, 30}" Color 1 TrackId TrackColor 0 0 -
