0 0 0          
0 -2 0          
3 2 0          
ObjectID X Y Z Timepoint Radius Precursors Color Lineage TrackID TrackColor TrackGroup Layer DivisionType
1 0 -1.135 0 1 1.17 {} Color 1 TrackId TrackColor 0 0 0
2 -0.750003 -1.135 0 2 0.584984 {1} Color 1 TrackId TrackColor 0 0 0
3 0.749997 -1.135 0 2 0.584989 {1} Color 1 TrackId TrackColor 0 0 0
4 1.125 -1.13423 0 3 0.29365 "{1, 3}" Color 1 TrackId TrackColor 0 0 0
5 0.374998 -1.1327 0 3 0.295957 "{1, 3}" Color 1 TrackId TrackColor 0 0 0
6 -1.125 -1.13424 0 3 0.293631 "{1, 2}" Color 1 TrackId TrackColor 0 0 0
7 -0.375007 -1.13271 0 3 0.295939 "{1, 2}" Color 1 TrackId TrackColor 0 0 0
57 0.2106 -0.679912 0 139 0.0351814 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.210596 -0.676947 0 140 0.0353477 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.210592 -0.673981 0 141 0.0355141 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.210587 -0.671015 0 142 0.0356804 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.210583 -0.668049 0 143 0.0358467 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.210579 -0.665084 0 144 0.036013 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.210575 -0.662118 0 145 0.0361793 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209626 -0.679968 0 146 0.0383216 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209622 -0.677096 0 147 0.0384963 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209619 -0.674223 0 148 0.0386709 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209615 -0.671351 0 149 0.0388456 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209612 -0.668478 0 150 0.0390202 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209609 -0.665606 0 151 0.0391948 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209605 -0.662733 0 152 0.0393694 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209602 -0.659861 0 153 0.039544 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209598 -0.656988 0 154 0.0397186 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209595 -0.654116 0 155 0.0398932 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209592 -0.651243 0 156 0.0400678 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209588 -0.648371 0 157 0.0402423 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209585 -0.645498 0 158 0.0404169 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209581 -0.642626 0 159 0.0405914 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209578 -0.639753 0 160 0.0407659 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209575 -0.636881 0 161 0.0409404 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209571 -0.634008 0 162 0.0411149 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209568 -0.631136 0 163 0.0412894 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209564 -0.628263 0 164 0.0414639 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209561 -0.625391 0 165 0.0416384 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209558 -0.622518 0 166 0.0418129 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209554 -0.619646 0 167 0.0419873 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209551 -0.616773 0 168 0.0421617 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209547 -0.613901 0 169 0.0423362 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209544 -0.611028 0 170 0.0425106 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209541 -0.608155 0 171 0.042685 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209537 -0.605283 0 172 0.0428594 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209534 -0.60241 0 173 0.0430338 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.20953 -0.599538 0 174 0.0432082 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209527 -0.596665 0 175 0.0433825 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209524 -0.593793 0 176 0.0435569 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.20952 -0.59092 0 177 0.0437312 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209517 -0.588048 0 178 0.0439056 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209513 -0.585175 0 179 0.0440799 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.20951 -0.582303 0 180 0.0442542 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209507 -0.57943 0 181 0.0444285 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209503 -0.576558 0 182 0.0446028 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.2095 -0.573685 0 183 0.0447771 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209496 -0.570813 0 184 0.0449513 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209493 -0.56794 0 185 0.0451256 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.20949 -0.565068 0 186 0.0452999 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209486 -0.562195 0 187 0.0454741 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209483 -0.559323 0 188 0.0456483 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209479 -0.55645 0 189 0.0458225 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209476 -0.553578 0 190 0.0459967 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209473 -0.550705 0 191 0.0461709 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209469 -0.547833 0 192 0.0463451 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209466 -0.54496 0 193 0.0465193 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209462 -0.542088 0 194 0.0466935 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209459 -0.539215 0 195 0.0468676 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209456 -0.536343 0 196 0.0470418 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209452 -0.53347 0 197 0.0472159 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209449 -0.530598 0 198 0.04739 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209445 -0.527725 0 199 0.0475641 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209442 -0.524853 0 200 0.0477382 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209439 -0.52198 0 201 0.0479123 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209435 -0.519108 0 202 0.0480864 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209432 -0.516235 0 203 0.0482605 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209428 -0.513363 0 204 0.0484345 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209425 -0.51049 0 205 0.0486086 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209422 -0.507618 0 206 0.0487826 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209418 -0.504745 0 207 0.0489566 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209415 -0.501873 0 208 0.0491307 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209411 -0.499 0 209 0.0493047 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209408 -0.496128 0 210 0.0494787 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209405 -0.493255 0 211 0.0496526 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209401 -0.490383 0 212 0.0498266 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209398 -0.48751 0 213 0.0500006 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209394 -0.484638 0 214 0.0501745 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209391 -0.481765 0 215 0.0503485 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 -
57 0.209388 -0.478893 0 216 0.0505224 "{1, 3, 5, 12, 17, 34}" Color 1 TrackId TrackColor 0 1 1
58 0.327294 -0.468581 0 138 0.054918 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.32719 -0.464645 0 139 0.0551477 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.327087 -0.460709 0 140 0.0553765 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.326983 -0.456773 0 141 0.0556046 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.326879 -0.452837 0 142 0.0558318 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.326775 -0.4489 0 143 0.0560582 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.326671 -0.444964 0 144 0.0562839 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.326568 -0.441028 0 145 0.0565087 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.326464 -0.437092 0 146 0.0567328 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.32636 -0.433156 0 147 0.056956 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.326256 -0.42922 0 148 0.0571785 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.326153 -0.425283 0 149 0.0574002 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.326049 -0.421347 0 150 0.057621 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.325945 -0.417411 0 151 0.0578411 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.325841 -0.413475 0 152 0.0580604 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.325737 -0.409539 0 153 0.0582788 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.325634 -0.405602 0 154 0.0584965 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.32553 -0.401666 0 155 0.0587134 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.325426 -0.39773 0 156 0.0589295 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.325322 -0.393794 0 157 0.0591448 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.325218 -0.389858 0 158 0.0593592 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.325115 -0.385922 0 159 0.0595729 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.325011 -0.381985 0 160 0.0597858 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.324907 -0.378049 0 161 0.0599979 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.324803 -0.374113 0 162 0.0602092 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.3247 -0.370177 0 163 0.0604197 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.324596 -0.366241 0 164 0.0606294 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.324492 -0.362304 0 165 0.0608383 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.324388 -0.358368 0 166 0.0610464 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.324284 -0.354432 0 167 0.0612538 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.324181 -0.350496 0 168 0.0614603 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.324077 -0.34656 0 169 0.061666 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.323973 -0.342624 0 170 0.0618709 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.323869 -0.338687 0 171 0.062075 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.323765 -0.334751 0 172 0.0622784 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.323662 -0.330815 0 173 0.0624809 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.323558 -0.326879 0 174 0.0626826 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.323454 -0.322943 0 175 0.0628835 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.32335 -0.319006 0 176 0.0630837 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.323247 -0.31507 0 177 0.063283 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.323143 -0.311134 0 178 0.0634816 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.323039 -0.307198 0 179 0.0636793 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.322935 -0.303262 0 180 0.0638763 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.322831 -0.299326 0 181 0.0640724 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.322728 -0.295389 0 182 0.0642678 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.322624 -0.291453 0 183 0.0644623 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.32252 -0.287517 0 184 0.0646561 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.322416 -0.283581 0 185 0.064849 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.322313 -0.279645 0 186 0.0650412 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.322209 -0.275708 0 187 0.0652326 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.322105 -0.271772 0 188 0.0654231 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.322001 -0.267836 0 189 0.0656129 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.321897 -0.2639 0 190 0.0658019 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.321794 -0.259964 0 191 0.0659901 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.32169 -0.256028 0 192 0.0661775 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.321586 -0.252091 0 193 0.066364 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.321482 -0.248155 0 194 0.0665498 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.321378 -0.244219 0 195 0.0667348 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.321275 -0.240283 0 196 0.066919 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.321171 -0.236347 0 197 0.0671024 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.321067 -0.23241 0 198 0.067285 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.320963 -0.228474 0 199 0.0674668 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.32086 -0.224538 0 200 0.0676478 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.320756 -0.220602 0 201 0.067828 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.320652 -0.216666 0 202 0.0680074 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.320548 -0.21273 0 203 0.068186 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.320444 -0.208793 0 204 0.0683639 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.320341 -0.204857 0 205 0.0685409 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.320237 -0.200921 0 206 0.0687171 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.320133 -0.196985 0 207 0.0688925 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.320029 -0.193049 0 208 0.0690671 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.319925 -0.189112 0 209 0.069241 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.319822 -0.185176 0 210 0.069414 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.319718 -0.18124 0 211 0.0695862 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.319614 -0.177304 0 212 0.0697577 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.31951 -0.173368 0 213 0.0699283 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.319407 -0.169432 0 214 0.0700982 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.319303 -0.165495 0 215 0.0702672 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.319199 -0.161559 0 216 0.0704355 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.319095 -0.157623 0 217 0.0706029 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.318991 -0.153687 0 218 0.0707696 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.318888 -0.149751 0 219 0.0709354 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.318784 -0.145814 0 220 0.0711005 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.31868 -0.141878 0 221 0.0712648 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.318576 -0.137942 0 222 0.0714282 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.318472 -0.134006 0 223 0.0715909 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.318369 -0.13007 0 224 0.0717528 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.318265 -0.126134 0 225 0.0719138 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.318161 -0.122197 0 226 0.0720741 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.318057 -0.118261 0 227 0.0722336 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.317954 -0.114325 0 228 0.0723923 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.31785 -0.110389 0 229 0.0725502 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.317746 -0.106453 0 230 0.0727072 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.317642 -0.102516 0 231 0.0728635 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.317538 -0.0985803 0 232 0.073019 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.317435 -0.0946441 0 233 0.0731737 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.317331 -0.0907079 0 234 0.0733276 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.317227 -0.0867717 0 235 0.0734807 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.317123 -0.0828356 0 236 0.073633 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.31702 -0.0788994 0 237 0.0737845 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.316916 -0.0749632 0 238 0.0739353 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.316812 -0.071027 0 239 0.0740852 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.316708 -0.0670908 0 240 0.0742343 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.316604 -0.0631546 0 241 0.0743826 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.316501 -0.0592185 0 242 0.0745301 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.316397 -0.0552823 0 243 0.0746768 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.316293 -0.0513461 0 244 0.0748228 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.316189 -0.0474099 0 245 0.0749679 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.316085 -0.0434737 0 246 0.0751122 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.315982 -0.0395376 0 247 0.0752558 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.315878 -0.0356014 0 248 0.0753985 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.315774 -0.0316652 0 249 0.0755405 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
58 0.31567 -0.027729 0 250 0.0756816 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
59 0.520198 -0.565311 0 138 0.0650626 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
59 0.519969 -0.562144 0 139 0.0653236 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
59 0.519739 -0.558977 0 140 0.0655836 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
59 0.51951 -0.555809 0 141 0.0658425 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
59 0.519281 -0.552642 0 142 0.0661004 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
59 0.519051 -0.549475 0 143 0.0663572 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
59 0.518822 -0.546308 0 144 0.066613 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
59 0.518592 -0.543141 0 145 0.0668676 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
59 0.518363 -0.539973 0 146 0.0671213 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
59 0.518134 -0.536806 0 147 0.0673738 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
59 0.517904 -0.533639 0 148 0.0676254 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
59 0.517675 -0.530472 0 149 0.0678758 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
59 0.517445 -0.527305 0 150 0.0681252 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
59 0.517216 -0.524137 0 151 0.0683735 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
59 0.516986 -0.52097 0 152 0.0686208 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
59 0.516757 -0.517803 0 153 0.068867 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
59 0.516528 -0.514636 0 154 0.0691122 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
59 0.516298 -0.511469 0 155 0.0693563 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
59 0.516069 -0.508301 0 156 0.0695993 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
59 0.515839 -0.505134 0 157 0.0698413 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
59 0.51561 -0.501967 0 158 0.0700822 "{1, 3, 5, 13, 20, 38}" Color 1 TrackId TrackColor 0 2 -
